No errors
No warnings
34 ms
data source=aircraftreports
1172 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2021-08-05T05:58:05Z,2021-08-05T05:55:00Z,,,,,,,AFR349,48.0333,-22.1167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,276,133,,AIREP,ARP AFR349 4802N 02207W 0555 F380 M52 276/133 4758N 02000W 0603 4848N 01158W KT FGSPP QXT AOE 050555 F42A,
2021-08-05T05:58:05Z,2021-08-05T05:55:00Z,,,,,,,QTR56B,48.0,-29.0333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,265,126,,AIREP,ARP QTR56B 4800N 02902W 0555 F370 M51 265/126 4758N 02000W 0630 4758N 01500W KT A7ANS QXT EUA 050555 J10A,
2021-08-05T05:58:05Z,2021-08-05T05:55:00Z,,,,,,,AAL52,47.1,-25.7667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,277,112,,AIREP,ARP AAL52 4706N 02546W 0555 F340 M43 277/112 4700N 02000W 0619 SEPAL KT N756AM DDL XXN 050555 F35A,
2021-08-05T06:11:06Z,2021-08-05T05:54:00Z,,,,,,,FDX9795,56.0167,-43.8333,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,321,45,,AIREP,ARP FDX9795 5601N04350W 0554 F400 5401N05001W 0625 5225N05551W MS43 321/45 KT N585FE QXT AOE 050554 F74A ,
2021-08-05T05:57:01Z,2021-08-05T05:54:00Z,,,,,,,KLM644,52.1167,-29.0833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,271,66,,AIREP,ARP KLM644 5207N 02905W 0554 F390 M44 271/66 5259N 02000W 0631 MALOT KT PHBHO QXT AME 050554 L30A,
2021-08-05T06:11:00Z,2021-08-05T05:54:00Z,,,,,,,BAW98,50.6333,-52.0667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,281,72,,AIREP,ARP BAW98 5038N05204W 0554 F390 5100N05000W 0602 5059N04000W MS52 281/72 KT GZBJG DDL YYT 050554 L75A ,
2021-08-05T06:11:06Z,2021-08-05T05:54:00Z,,,,,,,BAW2202,49.95,-30.5333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,271,130,,AIREP,ARP BAW2202 4957N03032W 0554 F390 5000N03000W 0556 4959N02000W MS51 271/130 KT GYMMC DDL XXH 050554 F61A ,
2021-08-05T05:57:01Z,2021-08-05T05:54:00Z,,,,,,,QTR2JH,49.0333,-21.5667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,283,134,,AIREP,ARP QTR2JH 4902N 02134W 0554 F330 M42 283/134 4859N 02000W 0600 4759N 01500W KT A7BEO QXT AME 050554 F45A,
2021-08-05T06:11:12Z,2021-08-05T05:54:00Z,,,,,,,QTR09H,49.0167,-40.9333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,274,145,,AIREP,ARP QTR09H 4901N04056W 0554 F360 4859N04000W 1027 4859N03000W MS50 274/145 KT A7ANG QXT AME 050554 J82A ,
2021-08-05T05:57:01Z,2021-08-05T05:54:00Z,,,,,,,TAP1325,48.9,-8.9,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,271,78,,AIREP,ARP TAP1325 4854N 00854W 0554 F360 M52 271/78 4836N 00900W 0556 BEGAS KT CSTPV DDL BYT 050554 F06A,
2021-08-05T05:57:01Z,2021-08-05T05:54:00Z,,,,,,,QTR39A,48.0833,-25.5333,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,279,125,,AIREP,ARP QTR39A 4805N 02532W 0554 F330 M40 279/125 4758N 02000W 0615 4758N 01500W KT A7BEL QXT AME 050554 F42A,
2021-08-05T06:11:06Z,2021-08-05T05:54:00Z,,,,,,,UAE206,48.0667,-41.7333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,276,124,,AIREP,ARP UAE206 4804N04144W 0554 F380 4800N04000W 0601 4900N03000W MS52 276/124 KT A6EGF DDL XXH 050554 F37A ,
2021-08-05T06:11:06Z,2021-08-05T05:54:00Z,,,,,,,UAE236,48.0333,-41.0833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,274,133,,AIREP,ARP UAE236 4802N04105W 0554 F340 4759N04000W 0558 4859N03000W MS42 274/133 KT A6EQA DDL XXH 050554 F40A ,
2021-08-05T06:11:00Z,2021-08-05T05:54:00Z,,,,,,,AFR6733,47.7833,-55.0833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,273,98,,AIREP,ARP AFR6733 4747N05505W 0554 F350 4800N05000W 0615 4800N04000W MS45 273/98 KT FGUOB QXS YJT 050554 F12A ,
2021-08-05T06:11:06Z,2021-08-05T05:54:00Z,,,,,,,DLH415,47.0833,-42.1667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,266,114,,AIREP,ARP DLH415 4705N04210W 0554 F410 4700N04000W 0603 4759N03000W MS59 266/114 KT DAIXQ DDL XXH 050554 J53A ,
2021-08-05T05:57:01Z,2021-08-05T05:54:00Z,,,,,,,AEA092,47.0333,-31.9167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,266,112,,AIREP,ARP AEA092 4702N 03155W 0554 F410 M59 266/112 4658N 03000W 0602 4558N 02001W KT ECMOM QXT AME 050554 L79A,
2021-08-05T05:57:01Z,2021-08-05T05:54:00Z,,,,,,,FWI59P,47.0167,-16.6667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,288,123,,AIREP,ARP FWI59P 4701N 01640W 0554 F400 M59 288/123 4700N 01500W 0601 SEPAL KT FHPUJ QXT EUA 050554 J86A,
2021-08-05T06:11:00Z,2021-08-05T05:54:00Z,,,,,,,AAL208,46.0833,-42.4,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,269,89,,AIREP,ARP AAL208 4605N04224W 0554 F390 4600N04000W 0604 4800N03000W MS55 269/89 KT N817AN DDL XXN 050554 L86A ,
2021-08-05T06:11:06Z,2021-08-05T05:54:00Z,,,,,,,KLM755,42.0,-53.7333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,188,15,,AIREP,ARP KLM755 4200N05344W 0554 F370 4400N05000W 0619 4700N04000W MS49 188/15 KT PHBQD QXT AOE 050554 F65A ,
2021-08-05T05:59:55Z,2021-08-05T05:54:00Z,,,,,,,UAE505,22.7833,64.4833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,111,28,,AIREP,ARP UAE505 2247N 06429E 0554 F380 M46 111/28,
2021-08-05T06:14:12Z,2021-08-05T05:54:00Z,,,,,,,SIA7396,16.2833,73.7333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,66,16,,AIREP,ARP SIA7396 1617N 07344E 0554 F360 M43 066/16,
2021-08-05T06:06:14Z,2021-08-05T05:54:00Z,,,,,,,QFA11,-5.1,-166.8,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,84,19,,AIREP,ARP QFA11 0506S 16648W 0554 F390 M54 084/19,
2021-08-05T06:10:55Z,2021-08-05T05:53:00Z,,,,,,,ACA860,63.1,-62.1167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,235,42,,AIREP,ARP ACA860 6306N06207W 0553 F390 EMBOK 0605 6259N05000W MS41 235/42 KT CFRSR QXS YFB 050553 L82A ,
2021-08-05T06:11:06Z,2021-08-05T05:53:00Z,,,,,,,ACA81,56.7167,-51.25,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,312,69,,AIREP,ARP ACA81 5643N05115W 0553 F360 HOIST 0621 MOFAT MS56 312/69 KT CFNOI DDL XXH 050554 L64A ,
2021-08-05T05:57:01Z,2021-08-05T05:53:00Z,,,,,,,UAL980,55.0667,-32.65,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,267,31,,AIREP,ARP UAL980 5504N 03239W 0553 F400 M42 267/31 5459N 03000W 0603 5459N 02000W KT N27901 DDL XXN 050553 L85A,
2021-08-05T05:57:01Z,2021-08-05T05:53:00Z,,,,,,,ACA856,52.0667,-25.6167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,270,77,,AIREP,ARP ACA856 5204N 02537W 0553 F350 M46 270/77 5158N 02000W 0616 5158N 01500W KT CFIVS DDL XXN 050554 F57A,
2021-08-05T05:57:01Z,2021-08-05T05:53:00Z,,,,,,,TWY886,51.9167,-28.55,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,269,48,,AIREP,ARP TWY886 5155N 02833W 0553 F450 M45 269/48 5100N 02000W 0628 DINIM KT N886AJ QXT AME 050553 F72A,
2021-08-05T06:10:57Z,2021-08-05T05:53:00Z,,,,,,,DAL74,49.6667,-54.65,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,272,95,,AIREP,ARP DAL74 4940N05439W 0553 F370 ALLRY 0606 5100N05000W MS51 272/95 KT N810NW DDL YYT 050553 J23A ,
2021-08-05T06:10:57Z,2021-08-05T05:53:00Z,,,,,,,BAW18A,49.0333,-48.4167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,271,108,,AIREP,ARP BAW18A 4902N04825W 0553 F390 4858N04000W 0626 4958N03000W MS50 271/108 KT GRAES DDL YYT 050553 F35A ,
2021-08-05T05:57:01Z,2021-08-05T05:53:00Z,,,,,,,AZA61CM,47.8667,-21.8,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,279,138,,AIREP,ARP AZA61CM 4752N 02148W 0553 F390 M56 279/138 4759N 02000W 0601 4759N 01500W KT EIEJL QXT EUA 050554 J66A,
2021-08-05T05:57:01Z,2021-08-05T05:53:00Z,,,,,,,AZA61CM,47.8667,-21.9167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,278,137,,AIREP,ARP AZA61CM 4752N 02155W 0553 F390 M56 278/137 4543N 00431E 0748 4542N 00439E KT EIEJL QXT EUA 050553 J65A,
2021-08-05T05:57:01Z,2021-08-05T05:53:00Z,,,,,,,DLH465,47.85,-32.3333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,265,132,,AIREP,ARP DLH465 4751N 03220W 0553 F390 M54 265/132 4800N 03000W 0603 4900N 02000W KT DAIKF DDL XXH 050553 J95A,
2021-08-05T06:10:57Z,2021-08-05T05:53:00Z,,,,,,,DLH465,47.8333,-32.4667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,265,131,,AIREP,ARP DLH465 4750N03228W 0553 F390 4800N03000W 0603 4900N02000W MS54 265/131 KT DAIKF DDL XXH 050553 J94A ,
2021-08-05T06:10:57Z,2021-08-05T05:53:00Z,,,,,,,UAE9330,47.7333,-33.5167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,262,129,,AIREP,ARP UAE9330 4744N03331W 0553 F370 4759N03000W 0607 4859N02000W MS50 262/129 KT A6ENM DDL XXH 050553 F98A ,
2021-08-05T05:57:01Z,2021-08-05T05:53:00Z,,,,,,,ETD47N,47.4167,-11.3,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,296,119,,AIREP,ARP ETD47N 4725N 01118W 0553 F350 M48 296/119 4658N 00845W 0604 LAPEX KT A6BLO QXT EUA 050553 L77A,
2021-08-05T06:10:57Z,2021-08-05T05:53:00Z,,,,,,,BAW34N,47.2167,-38.4833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,264,121,,AIREP,ARP BAW34N 4713N03829W 0553 F410 4800N03000W 0628 4900N02000W MS58 264/121 KT GZBKR DDL XXH 050553 L40A ,
2021-08-05T05:57:01Z,2021-08-05T05:53:00Z,,,,,,,TAP234F,47.05,-31.9333,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,272,112,,AIREP,ARP TAP234F 4703N 03156W 0553 F330 M41 272/112 4659N 03000W 0602 4559N 02001W KT CSTXB DDL IG1 050553 J92A,
2021-08-05T06:11:00Z,2021-08-05T05:53:00Z,,,,,,,AEA092,47.0333,-31.95,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,266,112,,AIREP,ARP AEA092 4702N03157W 0553 F410 4658N03000W 0602 4558N02001W MS59 266/112 KT ECMOM QXT AME 050554 L78A ,
2021-08-05T05:57:01Z,2021-08-05T05:53:00Z,,,,,,,FWI43M,46.3833,-18.2333,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,284,84,,AIREP,ARP FWI43M 4623N 01814W 0553 F430 M57 284/84 4700N 01500W 0608 SEPAL KT FHNET QXT EUA 050553 J47A,
2021-08-05T05:57:01Z,2021-08-05T05:53:00Z,,,,,,,DAL182,46.0167,-13.9167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,282,104,,AIREP,ARP DAL182 4601N 01355W 0553 F370 M53 282/104 4559N 00845W 0616 4559N 00800W KT N816NW DDL IG1 050553 J58A,
2021-08-05T06:10:57Z,2021-08-05T05:53:00Z,,,,,,,THY6436,45.9333,-51.5333,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,271,71,,AIREP,ARP THY6436 4556N05132W 0553 F330 4600N05000W 0600 4600N04000W MS39 271/71 KT TCLJL QXS YYT 050553 F19A ,
2021-08-05T06:11:00Z,2021-08-05T05:53:00Z,,,,,,,DHK912,44.9833,-48.8167,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,266,58,,AIREP,ARP DHK912 4459N04849W 0553 F400 4400N05000W 0604 SOORY MS57 266/58 KT GTUIN QXT AME 050553 L13A ,
2021-08-05T06:14:12Z,2021-08-05T05:53:00Z,,,,,,,UAL1004,24.4167,-144.9833,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,260,20,,AIREP,ARP UAL1004 2425N 14459W 0553 F320 M39 260/020,
2021-08-05T06:06:14Z,2021-08-05T05:53:00Z,,,,,,,AAL72,-5.8,-162.3,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,93,19,,AIREP,ARP AAL72 0548S 16218W 0553 F370 M49 093/19,
2021-08-05T06:10:47Z,2021-08-05T05:52:00Z,,,,,,,RCH843,49.7167,-53.95,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,267,97,,AIREP,ARP RCH843 4943N05357W 0552 F330 5100N05000W 0611 5200N04000W MS43 267/97 KT 66159A DDL XXN 050552 F68A ,
2021-08-05T05:55:26Z,2021-08-05T05:52:00Z,,,,,,,SWR53T,49.0667,-21.8667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,277,142,,AIREP,ARP SWR53T 4904N 02152W 0552 F370 M50 277/142 4900N 02000W 0559 4800N 01500W KT HBJHN DDL XXF 050552 J85A,
2021-08-05T05:55:26Z,2021-08-05T05:52:00Z,,,,,,,BAW2256,48.8833,-20.7667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,285,103,,AIREP,ARP BAW2256 4853N 02046W 0552 F410 M51 285/103 4900N 02000W 0555 KOGAD KT GVIIJ DDL XXF 050552 F26A,
2021-08-05T05:55:26Z,2021-08-05T05:52:00Z,,,,,,,AAL104,48.4833,-36.1833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,266,154,,AIREP,ARP AAL104 4829N 03611W 0552 F390 M54 266/154 4900N 03000W 0615 4900N 02000W KT N775AN DDL XXN 050552 F55A,
2021-08-05T05:55:26Z,2021-08-05T05:52:00Z,,,,,,,THY6276,48.0667,-32.5667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,271,128,,AIREP,ARP THY6276 4804N 03234W 0552 F330 M40 271/128 4759N 03000W 0602 4759N 02000W KT TCLJN QXT AME 050552 F31A,
2021-08-05T05:55:26Z,2021-08-05T05:52:00Z,,,,,,,DLH413,48.05,-11.8,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,285,97,,AIREP,ARP DLH413 4803N 01148W 0552 F410 M48 285/97 ETIKI 0605 REGHI KT DAIXA DDL BYT 050553 J77A,
2021-08-05T06:10:55Z,2021-08-05T05:52:00Z,,,,,,,TAP234F,47.0667,-32.2167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,271,111,,AIREP,ARP TAP234F 4704N03213W 0552 F330 4659N03000W 0602 4559N02001W MS40 271/111 KT CSTXB DDL IG1 050552 J91A ,
2021-08-05T06:10:48Z,2021-08-05T05:52:00Z,,,,,,,ELY008,46.2167,-54.7667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,273,73,,AIREP,ARP ELY008 4613N05446W 0552 F350 4641N05204W 0604 4700N05000W MS44 273/73 KT 4XEDA QXS YJT 050552 L28A ,
2021-08-05T06:10:55Z,2021-08-05T05:52:00Z,,,,,,,KLM758,45.8167,-44.3167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,269,82,,AIREP,ARP KLM758 4549N04419W 0552 F390 4658N03959W 0613 4758N03000W MS55 269/82 KT PHBKC QXT AME 050552 L28A ,
2021-08-05T06:10:55Z,2021-08-05T05:52:00Z,,,,,,,THY800,44.5167,-41.7833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,278,52,,AIREP,ARP THY800 4431N04147W 0552 F360 4458N03959W 0601 4658N03000W MS47 278/52 KT TCLLI QXT AME 050552 L07A ,
2021-08-05T06:10:47Z,2021-08-05T05:52:00Z,,,,,,,UAL924,44.15,-52.2333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,267,33,,AIREP,ARP UAL924 4409N05214W 0552 F370 4400N05000W 0603 4600N04000W MS49 267/33 KT N686UA DDL YYT 050552 F60A ,
2021-08-05T06:10:38Z,2021-08-05T05:51:00Z,,,,,,,DAL246,59.5333,-45.3667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,339,36,,AIREP,ARP DAL246 5932N04522W 0551 F370 6059N03959W 0614 6259N02959W MS45 339/36 KT N198DN QXS UAK 050551 F59A ,
2021-08-05T06:10:37Z,2021-08-05T05:51:00Z,,,,,,,AAL145,57.3,-44.25,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,323,45,,AIREP,ARP AAL145 5718N04415W 0551 F360 5601N05001W 0617 5403N05701W MS44 323/45 KT N793AN DDL XXN 050551 F74A ,
2021-08-05T06:10:38Z,2021-08-05T05:51:00Z,,,,,,,DAL235,53.1167,-53.4,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,329,36,,AIREP,ARP DAL235 5307N05324W 0551 F360 NEEKO 0604 4520N06744W MS58 329/36 KT N402DX DDL IG1 050551 J86A ,
2021-08-05T06:10:43Z,2021-08-05T05:51:00Z,,,,,,,DLH4C,52.0,-49.9167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,284,59,,AIREP,ARP DLH4C 5200N04955W 0551 F410 5359N04000W 0633 5359N03000W MS50 284/59 KT DAIXM DDL YQX 050551 J85A ,
2021-08-05T05:55:26Z,2021-08-05T05:51:00Z,,,,,,,GTI5219,51.05,-28.7,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,268,99,,AIREP,ARP GTI5219 5103N 02842W 0551 F340 M45 268/99 5100N 02000W 0624 DINIM KT N415MC DDL IG1 050551 F98A,
2021-08-05T05:55:26Z,2021-08-05T05:51:00Z,,,,,,,VIR688,50.0333,-28.5667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,274,118,,AIREP,ARP VIR688 5002N 02834W 0551 F390 M50 274/118 4959N 02000W 0625 SOMAX KT GVKSS DDL XXN 050551 J62A,
2021-08-05T05:55:26Z,2021-08-05T05:51:00Z,,,,,,,RJA264,49.05,-32.5333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,263,136,,AIREP,ARP RJA264 4903N 03232W 0551 F360 M47 263/136 4858N 03000W 0600 4758N 02000W KT JYBAH DDL XXN 050551 L86A,
2021-08-05T06:10:46Z,2021-08-05T05:51:00Z,,,,,,,QTR710,49.0333,-48.1333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,281,123,,AIREP,ARP QTR710 4902N04808W 0551 F370 4858N04000W 0623 4858N03000W MS51 281/123 KT A7AML QXS YYT 050552 J45A ,
2021-08-05T06:10:37Z,2021-08-05T05:51:00Z,,,,,,,UAE202,48.6167,-34.8833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,262,139,,AIREP,ARP UAE202 4837N03453W 0551 F370 4859N03000W 0610 4859N02000W MS49 262/139 KT A6EUU DDL XXH 050551 J74A ,
2021-08-05T06:10:43Z,2021-08-05T05:51:00Z,,,,,,,UAE212,48.0833,-44.8,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,275,124,,AIREP,ARP UAE212 4805N04448W 0551 F350 4758N04000W 0610 4858N03000W MS45 275/124 KT A6EWJ DDL XXH 050551 F53A ,
2021-08-05T06:10:46Z,2021-08-05T05:51:00Z,,,,,,,THY82M,47.0667,-48.3333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,271,100,,AIREP,ARP THY82M 4704N04820W 0551 F350 4700N04000W 0627 4700N03000W MS46 271/100 KT TCJOB QXS YYT 050552 J52A ,
2021-08-05T05:55:26Z,2021-08-05T05:51:00Z,,,,,,,FWI15K,43.9833,-27.15,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-61,280,55,,AIREP,ARP FWI15K 4359N 02709W 0551 F410 M61 280/55 4600N 02000W 0628 4700N 01500W KT FHHAV QXS FLW 050551 J41A,
2021-08-05T06:22:11Z,2021-08-05T05:51:00Z,,,,,,,B763,37.9283,-87.7624,27000,,,,,,,,NEG,,,,,,,,,,,,,,,,,,,,,,,PIREP,EVV UA /OV PXV/TM 0551/FL270/TP B763/TB NEG,
2021-08-05T06:14:12Z,2021-08-05T05:51:00Z,,,,,,,UAE531,14.2667,71.0833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,102,40,,AIREP,ARP UAE531 1416N 07105E 0551 F380 M47 102/40,
2021-08-05T06:06:14Z,2021-08-05T05:51:00Z,,,,,,,AAL72,-6.0,-162.4,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,80,17,,AIREP,ARP AAL72 0600S 16224W 0551 F370 M49 080/17,
2021-08-05T06:10:31Z,2021-08-05T05:50:00Z,,,,,,,DLH447,60.05,-41.5167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,326,18,,AIREP,ARP DLH447 6003N04131W 0550 F410 6000N04000W 0555 5900N03000W MS42 326/18 KT DAIXO DDL XXH 050550 J09A ,
2021-08-05T06:10:34Z,2021-08-05T05:50:00Z,,,,,,,DLH457,58.6,-45.0167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,328,46,,AIREP,ARP DLH457 5836N04501W 0550 F350 5800N04000W 0608 5700N03000W MS45 328/46 KT DABYJ DDL XXH 050550 F07A ,
2021-08-05T06:10:30Z,2021-08-05T05:50:00Z,,,,,,,AFR083,56.2,-35.5167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,268,20,,AIREP,ARP AFR083 5612N03531W 0550 F370 5458N03001W 0613 5258N02001W MS41 268/20 KT FGSQG QXT AME 050550 F58A ,
2021-08-05T05:55:26Z,2021-08-05T05:50:00Z,,,,,,,AFR011,48.3333,-12.9833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,283,120,,AIREP,ARP AFR011 4820N 01259W 0550 F370 M49 283/120 4843N 01029W 0601 EVBAK KT FGSQF DDL BYT 050551 F46A,
2021-08-05T05:53:01Z,2021-08-05T05:50:00Z,,,,,,,AFR377,48.15,-28.9833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,265,129,,AIREP,ARP AFR377 4809N 02859W 0550 F370 M50 265/129 4900N 02000W 0625 BEDRA KT FHRBJ QXT AME 050550 L58A,
2021-08-05T06:10:30Z,2021-08-05T05:50:00Z,,,,,,,THY6434,48.0667,-41.6833,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,274,132,,AIREP,ARP THY6434 4804N04141W 0550 F350 4800N04000W 0556 4900N03000W MS46 274/132 KT TCLJS QXT AME 050550 F25A ,
2021-08-05T06:10:37Z,2021-08-05T05:50:00Z,,,,,,,AFR153,48.05,-38.1667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,265,126,,AIREP,ARP AFR153 4803N03810W 0550 F380 4759N03000W 0623 4759N02000W MS50 265/126 KT FGZNB QXT AME 050551 F37A ,
2021-08-05T05:53:01Z,2021-08-05T05:50:00Z,,,,,,,RCH809,47.85,-22.3,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,271,119,,AIREP,ARP RCH809 4751N 02218W 0550 F340 M43 271/119 4800N 02000W 0600 BEDRA KT 00172A DDL XXI 050550 F43A,
2021-08-05T06:10:37Z,2021-08-05T05:50:00Z,,,,,,,RAM209M,47.1,-30.6667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,269,116,,AIREP,ARP RAM209M 4706N03040W 0550 F410 4700N03000W 0553 4300N02000W MS59 269/116 KT CNRGY QXT EUA 050551 L79A ,
2021-08-05T06:10:34Z,2021-08-05T05:50:00Z,,,,,,,QTR1AA,47.1,-35.1167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,264,115,,AIREP,ARP QTR1AA 4706N03507W 0550 F380 4659N03000W 0612 4659N02000W MS54 264/115 KT A7ALO QXT EUA 050550 J79A ,
2021-08-05T05:55:26Z,2021-08-05T05:50:00Z,,,,,,,DAL32,46.05,-32.0167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,269,92,,AIREP,ARP DAL32 4603N 03201W 0550 F390 M57 269/92 4559N 03000W 0559 4659N 02000W KT N831NW QXS FLW 050550 J58A,
2021-08-05T06:10:34Z,2021-08-05T05:50:00Z,,,,,,,THY78C,44.3667,-46.9833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,276,46,,AIREP,ARP THY78C 4422N04659W 0550 F370 4458N03959W 0624 4658N03000W MS50 276/46 KT TCLLM QXT AME 050550 L55A ,
2021-08-05T05:57:01Z,2021-08-05T05:50:00Z,,,,,,,UAE657,12.7833,66.6833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,115,49,,AIREP,ARP UAE657 1247N 06641E 0550 F400 M54 115/49,
2021-08-05T06:10:28Z,2021-08-05T05:49:00Z,,,,,,,THY181,59.7167,-41.8333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,314,24,,AIREP,ARP THY181 5943N04150W 0549 F360 5801N05001W 0624 CUDDY MS45 314/24 KT TCLLJ QXS UAK 050549 L93A ,
2021-08-05T05:52:44Z,2021-08-05T05:49:00Z,,,,,,,AFR083,56.2,-35.5667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,269,19,,AIREP,ARP AFR083 5612N 03534W 0549 F370 M41 269/19 5458N 03001W 0613 5258N 02001W KT FGSQG QXT AME 050549 F56A,
2021-08-05T06:10:24Z,2021-08-05T05:49:00Z,,,,,,,FIN16,52.5667,-51.1667,43000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,288,48,,AIREP,ARP FIN16 5234N05110W 0549 F430 5300N05000W 0554 5600N04000W MS52 288/48 KT OHLWF DDL XXH 050549 J87A ,
